CODE_PROD,LIB_PROD,NATURE_CONSOM,QTE_T,week_start,week_end,year,month,week_of_year,lag_1w,lag_2w,lag_3w,lag_4w,lag_8w,roll_4w_mean,roll_8w_mean,roll_4w_std
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,3.0,2023-04-03,2023-04-09,2023,4,14,10.0,5.0,4.0,2.0,4.0,5.25,5.0,3.403429642777021
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2023-04-10,2023-04-16,2023,4,15,3.0,10.0,5.0,4.0,4.0,5.5,4.875,3.109126351029603
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,1.0,2023-04-17,2023-04-23,2023,4,16,5.0,3.0,10.0,5.0,5.0,5.75,5.0,2.9860788111948176
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,9.0,2023-04-24,2023-04-30,2023,4,17,1.0,5.0,3.0,10.0,6.0,4.75,4.5,3.862210075418821
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,4.0,2023-05-01,2023-05-07,2023,5,18,9.0,1.0,5.0,3.0,2.0,4.5,4.875,3.4156502553198647
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2023-05-08,2023-05-14,2023,5,19,4.0,9.0,1.0,5.0,4.0,4.75,5.125,3.304037933599833
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,2.0,2023-05-15,2023-05-21,2023,5,20,5.0,4.0,9.0,1.0,5.0,4.75,5.25,3.304037933599833
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2023-05-22,2023-05-28,2023,5,21,2.0,5.0,4.0,9.0,10.0,5.0,4.875,2.943920288775947
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,8.0,2023-05-29,2023-06-04,2023,5,22,5.0,2.0,5.0,4.0,3.0,4.0,4.25,1.414213562373091
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2023-06-05,2023-06-11,2023,6,23,8.0,5.0,2.0,5.0,5.0,5.0,4.875,2.4494897427831757
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,2.0,2023-06-19,2023-06-25,2023,6,25,5.0,8.0,5.0,2.0,1.0,5.0,4.875,2.4494897427831757
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,8.0,2023-06-26,2023-07-02,2023,6,26,2.0,5.0,8.0,5.0,9.0,5.0,5.0,2.4494897427831757
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,7.0,2023-07-03,2023-07-09,2023,7,27,8.0,2.0,5.0,8.0,4.0,5.75,4.875,2.872281323269012
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2023-07-10,2023-07-16,2023,7,28,7.0,8.0,2.0,5.0,5.0,5.5,5.25,2.6457513110645885
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,11.0,2023-07-17,2023-07-23,2023,7,29,5.0,7.0,8.0,2.0,2.0,5.5,5.25,2.6457513110645885
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,6.0,2023-07-24,2023-07-30,2023,7,30,11.0,5.0,7.0,8.0,5.0,7.75,6.375,2.4999999999999973
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,20.0,2023-07-31,2023-08-06,2023,7,31,6.0,11.0,5.0,7.0,8.0,7.25,6.5,2.629955639676581
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,6.0,2023-08-07,2023-08-13,2023,8,32,20.0,6.0,11.0,5.0,5.0,10.5,8.0,6.855654600401044
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,8.0,2023-08-14,2023-08-20,2023,8,33,6.0,20.0,6.0,11.0,2.0,10.75,8.125,6.601767440112786
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,9.0,2023-08-21,2023-08-27,2023,8,34,8.0,6.0,20.0,6.0,8.0,10.0,8.875,6.733003292241384
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,2.0,2023-08-28,2023-09-03,2023,8,35,9.0,8.0,6.0,20.0,7.0,10.75,9.0,6.291528696058957
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,9.0,2023-09-04,2023-09-10,2023,9,36,2.0,9.0,8.0,6.0,5.0,6.25,8.375,3.0956959368344488
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,4.0,2023-09-11,2023-09-17,2023,9,37,9.0,2.0,9.0,8.0,11.0,7.0,8.875,3.3665016461206902
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,7.0,2023-09-18,2023-09-24,2023,9,38,4.0,9.0,2.0,9.0,6.0,6.0,8.0,3.559026084010435
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,2.0,2023-09-25,2023-10-01,2023,9,39,7.0,4.0,9.0,2.0,20.0,5.5,8.125,3.1091263510296026
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,11.0,2023-10-02,2023-10-08,2023,10,40,2.0,7.0,4.0,9.0,6.0,5.5,5.875,3.1091263510296026
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2023-10-09,2023-10-15,2023,10,41,11.0,2.0,7.0,4.0,8.0,6.0,6.5,3.9157800414902413
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,3.0,2023-10-16,2023-10-22,2023,10,42,5.0,11.0,2.0,7.0,9.0,6.25,6.125,3.7749172176353727
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2023-10-23,2023-10-29,2023,10,43,3.0,5.0,11.0,2.0,2.0,5.25,5.375,4.031128874149273
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,7.0,2023-10-30,2023-11-05,2023,10,44,5.0,3.0,5.0,11.0,9.0,6.0,5.75,3.464101615137752
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2023-11-06,2023-11-12,2023,11,45,7.0,5.0,3.0,5.0,4.0,5.0,5.5,1.632993161855447
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,7.0,2023-11-13,2023-11-19,2023,11,46,5.0,7.0,5.0,3.0,7.0,5.0,5.625,1.632993161855447
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2023-11-20,2023-11-26,2023,11,47,7.0,5.0,7.0,5.0,2.0,6.0,5.625,1.154700538379244
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2023-11-27,2023-12-03,2023,11,48,5.0,7.0,5.0,7.0,11.0,6.0,6.0,1.154700538379244
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,10.0,2023-12-04,2023-12-10,2023,12,49,5.0,5.0,7.0,5.0,5.0,5.5,5.25,0.9999999999999913
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2023-12-11,2023-12-17,2023,12,50,10.0,5.0,5.0,7.0,3.0,6.75,5.875,2.3629078131263004
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,4.0,2023-12-18,2023-12-24,2023,12,51,5.0,10.0,5.0,5.0,5.0,6.25,6.125,2.4999999999999964
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,11.0,2023-12-25,2023-12-31,2023,12,52,4.0,5.0,10.0,5.0,7.0,6.0,6.0,2.7080128015453173
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,2.0,2024-01-01,2024-01-07,2024,1,1,11.0,4.0,5.0,10.0,5.0,7.5,6.5,3.5118845842842443
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,5.0,2024-01-08,2024-01-14,2024,1,2,2.0,11.0,4.0,5.0,7.0,5.5,6.125,3.8729833462074152
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,6.0,2024-01-15,2024-01-21,2024,1,3,5.0,2.0,11.0,4.0,5.0,5.5,5.875,3.8729833462074152
5BB090290,GANT DE CHIR.STERILE EN LATEX T 08,1.0,8.0,2024-01-22,2024-01-28,2024,1,4,6.0,5.0,2.0,11.0,5.0,6.0,6.0,3.7416573867739396
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2022-06-27,2022-07-03,2022,6,26,3.0,5.0,1.0,3.0,,3.0,3.0,1.632993161855452
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2022-07-04,2022-07-10,2022,7,27,1.0,3.0,5.0,1.0,,2.5,2.6,1.9148542155126762
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2022-07-11,2022-07-17,2022,7,28,1.0,1.0,3.0,5.0,,2.5,2.3333333333333335,1.9148542155126762
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2022-07-18,2022-07-24,2022,7,29,1.0,1.0,1.0,3.0,,1.5,2.142857142857143,0.9999999999999998
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2022-08-01,2022-08-07,2022,8,31,2.0,1.0,1.0,1.0,3.0,1.25,2.125,0.5
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,3.0,2022-08-15,2022-08-21,2022,8,33,2.0,2.0,1.0,1.0,1.0,1.5,2.0,0.5773502691896257
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,3.0,2022-08-22,2022-08-28,2022,8,34,3.0,2.0,2.0,1.0,5.0,2.0,2.25,0.816496580927726
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,3.0,2022-08-29,2022-09-04,2022,8,35,3.0,3.0,2.0,2.0,3.0,2.5,2.0,0.5773502691896257
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2022-09-05,2022-09-11,2022,9,36,3.0,3.0,3.0,2.0,1.0,2.75,2.0,0.49999999999999994
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2022-09-12,2022-09-18,2022,9,37,1.0,3.0,3.0,3.0,1.0,2.5,2.0,1.0
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2022-09-19,2022-09-25,2022,9,38,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.1547005383792515
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,3.0,2022-09-26,2022-10-02,2022,9,39,1.0,1.0,1.0,3.0,2.0,1.5,2.0,1.0
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2022-10-03,2022-10-09,2022,10,40,3.0,1.0,1.0,1.0,2.0,1.5,2.125,1.0
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,5.0,2022-10-10,2022-10-16,2022,10,41,1.0,3.0,1.0,1.0,3.0,1.5,2.0,1.0
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2022-10-24,2022-10-30,2022,10,43,5.0,1.0,3.0,1.0,3.0,2.5,2.25,1.914854215512676
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2022-11-07,2022-11-13,2022,11,45,1.0,5.0,1.0,3.0,3.0,2.5,2.0,1.914854215512676
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,4.0,2022-11-14,2022-11-20,2022,11,46,1.0,1.0,5.0,1.0,1.0,2.0,1.75,1.9999999999999998
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,3.0,2022-11-21,2022-11-27,2022,11,47,4.0,1.0,1.0,5.0,1.0,2.75,2.125,2.06155281280883
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2022-11-28,2022-12-04,2022,11,48,3.0,4.0,1.0,1.0,1.0,2.25,2.375,1.4999999999999996
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2022-12-12,2022-12-18,2022,12,50,2.0,3.0,4.0,1.0,3.0,2.5,2.5,1.2909944487358052
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,6.0,2022-12-26,2023-01-01,2022,12,52,1.0,2.0,3.0,4.0,1.0,2.5,2.25,1.2909944487358052
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,4.0,2023-01-02,2023-01-08,2023,1,1,6.0,1.0,2.0,3.0,5.0,3.0,2.875,2.1602468994692865
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,10.0,2023-01-09,2023-01-15,2023,1,2,4.0,6.0,1.0,2.0,1.0,3.25,2.75,2.2173557826083448
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,5.0,2023-01-16,2023-01-22,2023,1,3,10.0,4.0,6.0,1.0,1.0,5.25,3.875,3.774917217635375
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-01-23,2023-01-29,2023,1,4,5.0,10.0,4.0,6.0,4.0,6.25,4.375,2.6299556396765835
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-01-30,2023-02-05,2023,1,5,2.0,5.0,10.0,4.0,3.0,5.25,4.125,3.4034296427770228
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-02-13,2023-02-19,2023,2,7,1.0,2.0,5.0,10.0,2.0,4.5,3.875,4.041451884327381
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-02-20,2023-02-26,2023,2,8,2.0,1.0,2.0,5.0,1.0,2.5,3.875,1.7320508075688779
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,5.0,2023-02-27,2023-03-05,2023,2,9,2.0,2.0,1.0,2.0,6.0,1.75,4.0,0.5000000000000016
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-03-06,2023-03-12,2023,3,10,5.0,2.0,2.0,1.0,4.0,2.5,3.875,1.7320508075688776
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-03-13,2023-03-19,2023,3,11,1.0,5.0,2.0,2.0,10.0,2.5,3.5,1.7320508075688776
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-03-20,2023-03-26,2023,3,12,1.0,1.0,5.0,2.0,5.0,2.25,2.375,1.8929694486000914
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-03-27,2023-04-02,2023,3,13,1.0,1.0,1.0,5.0,2.0,2.0,1.875,2.0
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-04-03,2023-04-09,2023,4,14,2.0,1.0,1.0,1.0,1.0,1.25,1.875,0.5
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-04-10,2023-04-16,2023,4,15,1.0,2.0,1.0,1.0,2.0,1.25,1.875,0.5
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-04-17,2023-04-23,2023,4,16,1.0,1.0,2.0,1.0,2.0,1.25,1.75,0.5
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,3.0,2023-04-24,2023-04-30,2023,4,17,2.0,1.0,1.0,2.0,5.0,1.5,1.75,0.5773502691896257
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-05-08,2023-05-14,2023,5,19,3.0,2.0,1.0,1.0,1.0,1.75,1.5,0.9574271077563381
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-05-15,2023-05-21,2023,5,20,2.0,3.0,2.0,1.0,1.0,2.0,1.625,0.816496580927726
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-05-22,2023-05-28,2023,5,21,1.0,2.0,3.0,2.0,1.0,2.0,1.625,0.816496580927726
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-05-29,2023-06-04,2023,5,22,1.0,1.0,2.0,3.0,2.0,1.75,1.625,0.9574271077563381
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-06-05,2023-06-11,2023,6,23,1.0,1.0,1.0,2.0,1.0,1.25,1.5,0.4999999999999999
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-06-19,2023-06-25,2023,6,25,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,3.0,2023-06-26,2023-07-02,2023,6,26,1.0,1.0,1.0,1.0,2.0,1.0,1.5,0.0
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,7.0,2023-07-03,2023-07-09,2023,7,27,3.0,1.0,1.0,1.0,3.0,1.5,1.625,1.0
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-07-10,2023-07-16,2023,7,28,7.0,3.0,1.0,1.0,2.0,3.0,2.125,2.8284271247461903
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,4.0,2023-07-17,2023-07-23,2023,7,29,2.0,7.0,3.0,1.0,1.0,3.25,2.125,2.6299556396765835
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-07-24,2023-07-30,2023,7,30,4.0,2.0,7.0,3.0,1.0,4.0,2.5,2.160246899469287
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-07-31,2023-08-06,2023,7,31,2.0,4.0,2.0,7.0,1.0,3.75,2.625,2.362907813126304
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-08-07,2023-08-13,2023,8,32,1.0,2.0,4.0,2.0,1.0,2.25,2.625,1.2583057392117918
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-08-14,2023-08-20,2023,8,33,2.0,1.0,2.0,4.0,1.0,2.25,2.75,1.2583057392117918
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-08-21,2023-08-27,2023,8,34,1.0,2.0,1.0,2.0,3.0,1.5,2.75,0.5773502691896261
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,3.0,2023-08-28,2023-09-03,2023,8,35,1.0,1.0,2.0,1.0,7.0,1.25,2.5,0.5000000000000003
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,4.0,2023-09-11,2023-09-17,2023,9,37,3.0,1.0,1.0,2.0,2.0,1.75,2.0,0.9574271077563383
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,3.0,2023-09-18,2023-09-24,2023,9,38,4.0,3.0,1.0,1.0,4.0,2.25,2.25,1.5000000000000002
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,7.0,2023-09-25,2023-10-01,2023,9,39,3.0,4.0,3.0,1.0,2.0,2.75,2.125,1.2583057392117918
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,3.0,2023-10-02,2023-10-08,2023,10,40,7.0,3.0,4.0,3.0,1.0,4.25,2.75,1.8929694486000912
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,3.0,2023-10-09,2023-10-15,2023,10,41,3.0,7.0,3.0,4.0,2.0,4.25,3.0,1.8929694486000912
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,6.0,2023-10-16,2023-10-22,2023,10,42,3.0,3.0,7.0,3.0,1.0,4.0,3.125,2.0
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-10-23,2023-10-29,2023,10,43,6.0,3.0,3.0,7.0,1.0,4.75,3.75,2.0615528128088303
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-10-30,2023-11-05,2023,10,44,1.0,6.0,3.0,3.0,3.0,3.25,3.75,2.0615528128088303
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,4.0,2023-11-06,2023-11-12,2023,11,45,2.0,1.0,6.0,3.0,4.0,3.0,3.625,2.160246899469287
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,5.0,2023-11-13,2023-11-19,2023,11,46,4.0,2.0,1.0,6.0,3.0,3.25,3.625,2.217355782608345
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-11-20,2023-11-26,2023,11,47,5.0,4.0,2.0,1.0,7.0,3.0,3.875,1.825741858350554
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,5.0,2023-11-27,2023-12-03,2023,11,48,1.0,5.0,4.0,2.0,3.0,3.0,3.125,1.825741858350554
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2023-12-04,2023-12-10,2023,12,49,5.0,1.0,5.0,4.0,3.0,3.75,3.375,1.8929694486000914
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-12-11,2023-12-17,2023,12,50,1.0,5.0,1.0,5.0,6.0,3.0,3.125,2.3094010767585034
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,4.0,2023-12-18,2023-12-24,2023,12,51,2.0,1.0,5.0,1.0,1.0,2.25,2.625,1.8929694486000916
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,2.0,2023-12-25,2023-12-31,2023,12,52,4.0,2.0,1.0,5.0,2.0,3.0,3.0,1.8257418583505542
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,4.0,2024-01-01,2024-01-07,2024,1,1,2.0,4.0,2.0,1.0,4.0,2.25,3.0,1.2583057392117922
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,6.0,2024-01-08,2024-01-14,2024,1,2,4.0,2.0,4.0,2.0,5.0,3.0,3.0,1.1547005383792524
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,5.0,2024-01-15,2024-01-21,2024,1,3,6.0,4.0,2.0,4.0,1.0,4.0,3.125,1.6329931618554525
5BB090293,GANT DE CHIR.STERILE EN LATEX T 07,1.0,1.0,2024-01-22,2024-01-28,2024,1,4,5.0,6.0,4.0,2.0,5.0,4.25,3.625,1.7078251276599334
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,600.0,2022-06-27,2022-07-03,2022,6,26,300.0,100.0,400.0,300.0,,275.0,275.0,125.83057392117917
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,500.0,2022-07-04,2022-07-10,2022,7,27,600.0,300.0,100.0,400.0,,350.0,340.0,208.16659994661327
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,200.0,2022-07-11,2022-07-17,2022,7,28,500.0,600.0,300.0,100.0,,375.0,366.6666666666667,221.7355782608345
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,200.0,2022-07-18,2022-07-24,2022,7,29,200.0,500.0,600.0,300.0,,400.0,342.85714285714283,182.57418583505537
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,600.0,2022-07-25,2022-07-31,2022,7,30,200.0,200.0,500.0,600.0,300.0,375.0,325.0,206.15528128088303
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,500.0,2022-08-01,2022-08-07,2022,8,31,600.0,200.0,200.0,500.0,400.0,375.0,362.5,206.15528128088303
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,600.0,2022-08-08,2022-08-14,2022,8,32,500.0,600.0,200.0,200.0,100.0,375.0,375.0,206.15528128088303
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,600.0,2022-08-15,2022-08-21,2022,8,33,600.0,500.0,600.0,200.0,300.0,475.0,437.5,189.29694486000912
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,400.0,2022-08-22,2022-08-28,2022,8,34,600.0,600.0,500.0,600.0,600.0,575.0,475.0,50.00000000000002
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,600.0,2022-08-29,2022-09-04,2022,8,35,400.0,600.0,600.0,500.0,500.0,525.0,450.0,95.74271077563381
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,500.0,2022-09-05,2022-09-11,2022,9,36,600.0,400.0,600.0,600.0,200.0,550.0,462.5,99.99999999999999
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,200.0,2022-09-12,2022-09-18,2022,9,37,500.0,600.0,400.0,600.0,200.0,525.0,500.0,95.74271077563381
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,300.0,2022-09-19,2022-09-25,2022,9,38,200.0,500.0,600.0,400.0,600.0,425.0,500.0,170.78251276599332
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,200.0,2022-09-26,2022-10-02,2022,9,39,300.0,200.0,500.0,600.0,500.0,400.0,462.5,182.57418583505537
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,500.0,2022-10-03,2022-10-09,2022,10,40,200.0,300.0,200.0,500.0,600.0,300.0,425.0,141.4213562373095
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,100.0,2023-05-08,2023-05-14,2023,5,19,500.0,200.0,300.0,200.0,600.0,300.0,412.5,141.4213562373095
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,700.0,2023-05-15,2023-05-21,2023,5,20,100.0,500.0,200.0,300.0,400.0,275.0,350.0,170.78251276599332
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,201.0,2023-05-22,2023-05-28,2023,5,21,700.0,100.0,500.0,200.0,600.0,375.0,387.5,275.3785273643051
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,1099.0,2023-05-29,2023-06-04,2023,5,22,201.0,700.0,100.0,500.0,500.0,375.25,337.625,275.16707046204976
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,600.0,2023-06-05,2023-06-11,2023,6,23,1099.0,201.0,700.0,100.0,200.0,525.0,412.5,463.93318484454204
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,900.0,2023-06-12,2023-06-18,2023,6,24,600.0,1099.0,201.0,700.0,300.0,650.0,462.5,368.87305856260815
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,800.0,2023-06-19,2023-06-25,2023,6,25,900.0,600.0,1099.0,201.0,200.0,700.0,537.5,390.8119752515268
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,500.0,2023-06-26,2023-07-02,2023,6,26,800.0,900.0,600.0,1099.0,500.0,849.75,612.5,207.76649553445003
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,800.0,2023-07-03,2023-07-09,2023,7,27,500.0,800.0,900.0,600.0,100.0,700.0,612.5,182.57418583505532
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,900.0,2023-07-10,2023-07-16,2023,7,28,800.0,500.0,800.0,900.0,700.0,750.0,700.0,173.20508075688767
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,600.0,2023-07-17,2023-07-23,2023,7,29,900.0,800.0,500.0,800.0,201.0,750.0,725.0,173.20508075688767
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,300.0,2023-07-24,2023-07-30,2023,7,30,600.0,900.0,800.0,500.0,1099.0,700.0,774.875,182.57418583505532
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,300.0,2023-11-20,2023-11-26,2023,11,47,300.0,600.0,900.0,800.0,600.0,650.0,675.0,264.575131106459
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,200.0,2023-11-27,2023-12-03,2023,11,48,300.0,300.0,600.0,900.0,900.0,525.0,637.5,287.2281323269014
5BB090300,GANT D'EXAMEN EN LATEX POUDRE M,0.0,100.0,2023-12-11,2023-12-17,2023,12,50,200.0,300.0,300.0,600.0,800.0,350.0,550.0,173.20508075688767
5BB090319,ETUI PENIEN L,1.0,1.0,2022-07-25,2022-07-31,2022,7,30,1.0,1.0,2.0,1.0,,1.25,1.25,0.5
